song_file,time_series,sample_rate,genre,bpm,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc,chroma_frequencies
../rawdata/genres/pop/pop.00021.wav,"[ 0.05722046  0.06097412  0.06286621 ... -0.37835693 -0.41036987
 -0.5925293 ]",22050,pop,99.38401442307692,[[0.01367188 0.02441406 0.02783203 ... 0.17089844 0.10986328 0.06005859]],"[[1901.74882801 1925.07489747 2143.80939832 ... 3715.77478352
  3381.01636283 3014.26958415]]","[[5835.49804688 5975.46386719 6233.86230469 ... 8376.41601562
  7859.61914062 7364.35546875]]","[[-2.6261063e+02 -2.7907831e+02 -3.1319720e+02 ...  6.5873253e+01
   3.5037746e+01 -1.8016274e+00]
 [ 7.1048851e+01  4.4846821e+01  1.6312485e+01 ...  5.1947647e+01
   5.8735573e+01  6.6281952e+01]
 [ 6.0342644e+01  7.4481827e+01  8.6118607e+01 ...  1.4911333e+01
   1.6340706e+01  2.1809040e+01]
 ...
 [ 1.0067631e+01  7.0587368e+00 -3.6390331e+00 ... -3.8353562e-02
   1.4643015e+00  6.9706264e+00]
 [-3.3135390e+00 -3.6353369e+00 -5.7576680e+00 ... -4.1924915e+00
   1.7647475e-01  5.1369209e+00]
 [ 1.2638443e+00  1.3808758e+00  7.2018862e+00 ... -1.1679966e+00
  -4.5605838e-01  7.3473692e-01]]","[[0.36680907 0.15938626 0.10340457 ... 0.48316246 0.59805685 0.5734567 ]
 [0.25364974 0.12340056 0.07012095 ... 0.43329653 0.3618033  0.4214345 ]
 [0.20181862 0.14008746 0.11266068 ... 0.7210223  0.45377272 0.5162477 ]
 ...
 [1.         0.95293975 0.9380224  ... 0.6458754  0.5017623  0.74153745]
 [0.80329376 0.5243906  0.44906542 ... 0.40485725 0.50663763 0.6466823 ]
 [0.5555175  0.2741864  0.1978501  ... 0.7152789  0.8098985  0.7834331 ]]"
../rawdata/genres/pop/pop.00022.wav,"[ 0.19979858  0.16345215  0.16397095 ...  0.00131226 -0.01599121
  0.012146  ]",22050,pop,103.359375,[[0.12451172 0.18457031 0.22363281 ... 0.23535156 0.18896484 0.12792969]],"[[3967.49321085 4112.78135888 4073.92563446 ... 3848.52759002
  3892.87269584 3786.50425602]]","[[8161.08398438 8333.34960938 8290.28320312 ... 7751.953125
  7698.12011719 7493.5546875 ]]","[[ -91.14869    -83.94423   -116.347466  ...   23.74941     -8.740892
   -62.135593 ]
 [  46.18675     40.53739     41.138412  ...   48.343216    46.37127
    47.8723   ]
 [   9.410314     7.4425473    9.982779  ...    7.5161476    9.819704
     4.849948 ]
 ...
 [  -6.398014    -7.9123516   -8.684615  ...   -7.5975876   -6.997313
   -10.142532 ]
 [  -6.7440796   -5.3124986   -0.9110749 ...   -4.1726465   -6.5425496
    -5.7113585]
 [  -4.3012743   -4.7390814   -2.0367131 ...   -6.174229    -9.332073
   -11.5640135]]","[[1.         1.         1.         ... 1.         1.         1.        ]
 [0.6774013  0.48521978 0.4096949  ... 0.6199486  0.41542608 0.6402929 ]
 [0.31577197 0.23033135 0.1846358  ... 0.4464043  0.29125756 0.60652757]
 ...
 [0.20523965 0.20860383 0.18121435 ... 0.17201559 0.21386284 0.3792461 ]
 [0.22957458 0.1786593  0.14234044 ... 0.190738   0.2637028  0.43994287]
 [0.40849993 0.2801293  0.25415522 ... 0.29582214 0.33342537 0.47459888]]"
../rawdata/genres/pop/pop.00023.wav,"[-0.00378418  0.04263306  0.04504395 ... -0.31472778 -0.2567749
 -0.3123474 ]",22050,pop,103.359375,[[0.22265625 0.35986328 0.49072266 ... 0.09326172 0.06005859 0.03173828]],"[[5487.08213614 6387.62744941 6887.77351045 ... 2775.22332771
  2534.31152348 2436.08896611]]","[[9646.875      9819.140625   9926.80664062 ... 7418.18847656
  6481.49414062 6287.6953125 ]]","[[-109.81931     -67.49349     -73.990204   ...   -1.9605433
   -14.924186    -47.328964  ]
 [  12.463876      1.3150892    -5.732991   ...   73.104034
    80.15622      84.22549   ]
 [  62.14924      71.35707      81.577736   ...   20.408417
    15.646247     15.520624  ]
 ...
 [  -3.702405     -1.4217198     2.0970306  ...    2.155876
     1.6309557     0.42635033]
 [   6.6379514     8.352118     12.821989   ...    5.1546555
     9.125445      9.606598  ]
 [  -0.6161133    -0.2212004    -2.622922   ...   12.379986
    14.047747     10.655466  ]]","[[1.         1.         1.         ... 0.16569263 0.13890581 0.15212388]
 [0.7673956  0.7289039  0.737469   ... 0.26354396 0.2547495  0.34863737]
 [0.48730746 0.3515466  0.37368098 ... 1.         1.         1.        ]
 ...
 [0.35468015 0.36162138 0.30882215 ... 0.09628703 0.11936262 0.09437692]
 [0.49912983 0.41546527 0.39454576 ... 0.11091472 0.1179499  0.10400587]
 [0.77189004 0.69465184 0.7156476  ... 0.2777471  0.21956395 0.18721454]]"
../rawdata/genres/pop/pop.00024.wav,[0.03201294 0.0428772  0.04910278 ... 0.04016113 0.05880737 0.06878662],22050,pop,117.45383522727273,[[0.05175781 0.06445312 0.08496094 ... 0.08642578 0.06005859 0.03955078]],"[[3335.97387642 3372.48973366 3148.85048234 ... 3092.45900181
  2661.63757923 2301.98015042]]","[[7267.45605469 7665.8203125  7504.32128906 ... 7202.85644531
  6599.92675781 5910.86425781]]","[[-105.41908     36.92936     62.24757   ...  -90.61006   -104.58715
  -136.49649  ]
 [  58.58861     58.87431     64.25819   ...   62.978844    73.46443
    85.94392  ]
 [   7.3608093   18.39516     24.837193  ...   11.768845    12.227829
    11.385487 ]
 ...
 [  -9.72829     -7.5679216   -3.1328425 ...    5.081481     6.000535
     4.754529 ]
 [ -13.333164   -10.157069    -7.000514  ...    8.993679     8.045679
     7.3172646]
 [  -7.2503643   -8.502066   -10.152239  ...   -3.9466202   -4.478499
    -2.2068038]]","[[0.40651193 0.59968776 0.7491885  ... 0.5569649  0.6621624  0.7561847 ]
 [0.47711733 0.7066174  0.9358518  ... 1.         1.         0.9228394 ]
 [0.30753666 0.6980888  1.         ... 0.70340693 0.79781127 0.84353036]
 ...
 [0.42830166 0.7851836  0.7690347  ... 0.13202468 0.17508249 0.31714335]
 [0.82943785 1.         0.90067    ... 0.12482161 0.15588368 0.31649944]
 [1.         0.920399   0.9330501  ... 0.32038495 0.42558956 0.5882694 ]]"
../rawdata/genres/pop/pop.00025.wav,"[-0.02984619 -0.05477905 -0.06448364 ... -0.2107544  -0.21142578
 -0.22033691]",22050,pop,151.99908088235293,[[0.02685547 0.04345703 0.05371094 ... 0.06298828 0.04589844 0.03417969]],"[[1174.64381281 1105.0616807  1060.17129115 ... 2171.39679146
  2199.90407087 2072.83814797]]","[[1690.35644531 1658.05664062 1614.99023438 ... 5910.86425781
  5480.20019531 4801.90429688]]","[[-163.74109   -126.42751   -139.7233    ... -101.08826    -85.65882
   -97.86825  ]
 [ 154.11237    152.27841    152.1818    ...   84.60326     95.215294
   107.28751  ]
 [  33.19193     27.003468    24.74569   ...   39.200027    31.876743
    30.06074  ]
 ...
 [ -14.995469   -20.219086   -15.523996  ...   15.639046    10.288037
     5.1804442]
 [  -5.5176344  -11.165038   -13.44369   ...   25.706669    20.919975
    10.017738 ]
 [  -8.59931     -3.904413    -4.260391  ...    9.961618    10.434145
    10.5710125]]","[[0.47153777 0.5121742  0.55923325 ... 0.05018966 0.0303976  0.06027724]
 [0.6382031  0.5073969  0.5348806  ... 0.02861852 0.01263851 0.05341135]
 [1.         1.         0.9513026  ... 0.06849045 0.03348961 0.09297202]
 ...
 [0.3272275  0.4065096  0.39386433 ... 0.08881403 0.02559676 0.05107654]
 [0.24890067 0.19574223 0.18629594 ... 0.06823008 0.02113451 0.03720374]
 [0.2743237  0.20907992 0.18209706 ... 0.11107982 0.05409971 0.0612501 ]]"
../rawdata/genres/pop/pop.00026.wav,"[-0.00411987 -0.01394653 -0.00933838 ...  0.1670227   0.06036377
  0.04608154]",22050,pop,151.99908088235293,[[0.08447266 0.22167969 0.35742188 ... 0.08300781 0.06445312 0.04199219]],"[[1773.71738883 4597.78724026 6653.97312106 ... 2003.30934382
  1885.21240739 1841.86555461]]","[[ 3380.71289062  9765.30761719 10195.97167969 ...  3983.64257812
   3466.84570312  3176.14746094]]","[[-224.29218    -166.82442    -143.38107    ...  -39.912907
   -50.04973     -79.18677   ]
 [ 134.73561      69.2733       20.835527   ...  124.89682
   128.29668     131.94736   ]
 [  16.565552     45.227016     60.871826   ...    6.334835
     0.78335464   -4.905179  ]
 ...
 [  10.467928      7.222031      7.551002   ...    5.3503504
     7.372338      9.38883   ]
 [   2.8144956     4.2436333     1.3005359  ...    5.1049557
     3.3317912     1.726861  ]
 [  10.694317      2.3046443    -5.174945   ...    4.2032104
     1.9523888    -2.1465335 ]]","[[0.24762817 0.438846   0.42368734 ... 0.15181027 0.26224744 0.22890002]
 [0.36599022 0.45520747 0.34280577 ... 0.07927696 0.19511315 0.1865579 ]
 [0.89601743 1.         0.7722363  ... 0.01299274 0.02555906 0.03760211]
 ...
 [0.14083606 0.07211644 0.09097884 ... 1.         1.         1.        ]
 [0.22119823 0.08180428 0.08028973 ... 0.1111908  0.22145455 0.3609848 ]
 [0.37691978 0.32348847 0.25686917 ... 0.04122909 0.04535749 0.08649491]]"
../rawdata/genres/pop/pop.00027.wav,"[ 0.03451538  0.04815674  0.06430054 ... -0.06954956 -0.1444397
 -0.19223022]",22050,pop,83.35433467741936,[[0.01611328 0.02539062 0.04492188 ... 0.07958984 0.06054688 0.03955078]],"[[1183.2320854  1186.6099451  1258.41089531 ... 2398.46836487
  2194.01451326 2124.00259311]]","[[2304.05273438 2314.81933594 2411.71875    ... 5889.33105469
  4726.53808594 4382.00683594]]","[[-218.3363     -200.65347    -199.91217    ...  -22.994864
   -33.352947    -67.08248   ]
 [ 138.97571     135.44237     130.87445    ...   99.71335
   104.21537     104.17291   ]
 [  11.036369      5.927907     -1.4560541  ...   10.804552
     6.7182417    -0.5652827 ]
 ...
 [  -0.97932684   -4.323622     -7.212036   ...    4.7127132
     2.5299854     2.7363005 ]
 [   5.0642567     7.2239184     8.514025   ...   -2.0734687
    -2.842328     -7.394576  ]
 [  -6.221919     -4.9540777    -8.982701   ...    2.346734
     4.169442      4.787383  ]]","[[0.6404946  0.46264955 0.39868942 ... 0.50645745 0.38350084 0.4857163 ]
 [0.20052095 0.07773449 0.06108193 ... 0.33506534 0.32565308 0.47145534]
 [0.1242887  0.06032043 0.05560488 ... 0.6006518  0.7004351  0.7284183 ]
 ...
 [0.35905862 0.22666891 0.22085458 ... 0.6453555  0.85263216 1.        ]
 [0.58944535 0.42031097 0.42630535 ... 0.38552788 0.499839   0.68879324]
 [1.         1.         1.         ... 0.74715024 0.7847876  0.77041554]]"
../rawdata/genres/pop/pop.00028.wav,"[-0.24386597 -0.22479248 -0.18130493 ... -0.09216309 -0.10147095
 -0.18832397]",22050,pop,99.38401442307692,[[0.0390625  0.06103516 0.08154297 ... 0.08251953 0.06005859 0.04052734]],"[[2034.51272824 2186.21361714 2541.31106289 ... 2439.17120746
  2213.6581115  2151.87750527]]","[[5447.90039062 5803.19824219 6040.06347656 ... 5964.69726562
  4888.03710938 4726.53808594]]","[[-8.24513931e+01 -6.95164108e+01 -5.04561081e+01 ...  1.07566528e+01
   5.43481779e+00 -2.56255913e+01]
 [ 1.03891815e+02  8.71536942e+01  7.68212128e+01 ...  8.41483307e+01
   1.00327827e+02  1.06674561e+02]
 [ 2.54300117e+01  3.11520348e+01  2.29823532e+01 ...  1.76469421e+00
  -5.11715031e+00 -3.64722157e+00]
 ...
 [ 1.55634813e+01  1.85519714e+01  1.52043333e+01 ...  9.22576010e-01
  -1.73666871e+00 -3.96907496e+00]
 [ 1.66249943e+01  1.45937462e+01  6.81353712e+00 ...  4.26294994e+00
  -1.55281746e+00 -1.03943348e+01]
 [ 3.76980495e+00 -1.15470961e-04 -1.55132306e+00 ...  3.51423264e+00
   4.25887108e+00 -6.23728848e+00]]","[[0.0722373  0.04536192 0.01517199 ... 0.22443776 0.23431812 0.30195484]
 [0.10485931 0.06712496 0.04153719 ... 0.17165455 0.15498632 0.20528518]
 [0.1890902  0.169618   0.15455692 ... 0.17347203 0.232951   0.43410924]
 ...
 [0.06979109 0.04934046 0.02936305 ... 0.36687145 0.41328943 0.49167168]
 [0.08560058 0.07775471 0.05843443 ... 0.72993773 0.8925583  1.        ]
 [0.08496962 0.05827649 0.02696488 ... 0.365605   0.48597836 0.6607918 ]]"
../rawdata/genres/pop/pop.00029.wav,"[ 0.06802368  0.11877441  0.07830811 ... -0.18048096 -0.14428711
 -0.22964478]",22050,pop,161.4990234375,[[0.04980469 0.07177734 0.09667969 ... 0.12402344 0.08154297 0.04541016]],"[[2266.4906978  2324.39464389 2223.55569154 ... 3268.18498814
  2859.72335887 2514.17358405]]","[[5383.30078125 5426.3671875  4931.10351562 ... 7525.85449219
  7278.22265625 6610.69335938]]","[[-1.27434265e+02 -1.04966316e+02 -1.12994530e+02 ...  1.54185095e+01
  -7.16664600e+00 -3.89696541e+01]
 [ 8.87500000e+01  9.07309341e+01  9.48736420e+01 ...  6.20435562e+01
   7.60505524e+01  9.04079361e+01]
 [ 2.37587309e+00  7.74009079e-02 -7.63042927e+00 ...  1.07933102e+01
   1.37689581e+01  1.88875237e+01]
 ...
 [ 2.46244884e+00  4.02966976e+00 -5.38600385e-02 ... -1.76186609e+00
   1.82955968e+00  3.35245609e-01]
 [ 3.85877657e+00  2.00927758e+00  1.07742882e+00 ...  3.62460351e+00
   7.81379223e+00  1.08833694e+01]
 [ 8.02687645e+00  2.55114293e+00 -1.92004561e+00 ...  5.38296890e+00
   2.51895595e+00  7.29361486e+00]]","[[0.7740331  0.81822306 1.         ... 0.17618464 0.12385876 0.12692487]
 [0.85721666 0.7700628  0.59225726 ... 0.0897963  0.0665742  0.0923712 ]
 [0.652798   0.3898396  0.24536109 ... 0.12104479 0.10334583 0.20205961]
 ...
 [0.5490384  0.41252533 0.24873106 ... 0.11185051 0.0873341  0.09086239]
 [0.267754   0.12740809 0.0620264  ... 0.17397001 0.14864013 0.13352531]
 [0.34880072 0.23299903 0.2129182  ... 0.35952687 0.29776517 0.22842735]]"
../rawdata/genres/pop/pop.00030.wav,"[-0.11010742 -0.15396118  0.02597046 ... -0.20388794 -0.24765015
 -0.2553711 ]",22050,pop,95.703125,[[0.0703125  0.09521484 0.10986328 ... 0.12939453 0.10595703 0.06933594]],"[[2912.58597467 2835.89879098 2620.27454515 ... 2929.42475479
  2947.18875849 3100.67972215]]","[[6029.296875   5878.56445312 5577.09960938 ... 6438.42773438
  6244.62890625 6761.42578125]]","[[-17.424454    12.021762     0.71058846 ...  14.588111    21.12797
  -14.005844  ]
 [ 70.61882     73.35669     84.32323    ...  62.767815    56.130863
   56.23682   ]
 [ -2.7369628  -10.163706   -11.431379   ... -34.652927   -42.271088
  -34.93933   ]
 ...
 [  3.6831908    0.9122321   -0.17108405 ... -14.835646   -10.672637
   -8.511608  ]
 [ -1.1972728    1.5666348    1.2998441  ...  -2.6252794   -0.24290287
    0.09557962]
 [  1.7686858    2.267013    -1.2875595  ...  -4.5613604   -1.2013153
    1.9150821 ]]","[[0.3213913  0.18251327 0.1617939  ... 0.5564279  0.3190427  0.19096129]
 [0.24497096 0.13679314 0.11378081 ... 0.73189276 0.96737397 1.        ]
 [0.31503537 0.18800321 0.25075313 ... 0.7341178  1.         0.88800716]
 ...
 [0.5285727  0.33307624 0.2768169  ... 0.7206219  0.73017526 0.24126656]
 [0.327223   0.23954117 0.32891968 ... 1.         0.4922889  0.10278167]
 [0.2752564  0.19394188 0.22235975 ... 0.22634435 0.16256094 0.17361647]]"
../rawdata/genres/pop/pop.00031.wav,"[ 0.07803345 -0.03765869  0.12664795 ...  0.45474243  0.43637085
  0.35180664]",22050,pop,95.703125,[[0.08447266 0.11816406 0.140625   ... 0.13134766 0.11083984 0.08447266]],"[[3168.92409582 2990.25077344 2995.16925464 ... 2913.65429439
  2960.85485253 2909.20716202]]","[[7052.12402344 6341.52832031 6115.4296875  ... 6804.4921875
  6686.05957031 6384.59472656]]","[[ -7.0891485   24.529419    15.209811   ... -32.323647     9.634125
   -7.8071885 ]
 [ 63.47232     67.46218     66.33649    ...  72.84858     64.56598
   65.98063   ]
 [ -1.1635776   -5.579591   -11.006065   ...  -9.96745    -29.921247
  -36.196968  ]
 ...
 [  0.40051317   1.631208     4.984202   ... -19.031128   -17.833355
  -12.926649  ]
 [ -6.974401    -4.503056    -1.6084784  ...  -6.4411745   -3.064508
   -4.415914  ]
 [ -4.0276756   -1.6645477   -2.9004388  ...   0.6332837   -0.49975857
   -4.9036875 ]]","[[0.46524233 0.28396457 0.1772364  ... 0.97435856 0.68771464 0.5425987 ]
 [0.3814863  0.20946379 0.12838884 ... 1.         1.         0.9141461 ]
 [0.3765753  0.2092588  0.2110599  ... 0.80318886 0.8777829  0.9522538 ]
 ...
 [0.95004755 0.8850929  0.46589655 ... 0.38047272 0.6326481  0.9450893 ]
 [1.         0.6191164  0.3194034  ... 0.4813177  0.9324072  1.        ]
 [0.7223086  0.41328344 0.22701938 ... 0.48617494 0.21813801 0.17752361]]"
../rawdata/genres/pop/pop.00032.wav,"[ 0.01235962 -0.01074219 -0.03161621 ... -0.19876099  0.03173828
  0.05938721]",22050,pop,95.703125,[[0.11669922 0.20410156 0.26904297 ... 0.19824219 0.15185547 0.1015625 ]],"[[4344.21367308 4479.34402034 4884.73814644 ... 3447.9501877
  3423.40934738 4068.08926945]]","[[8699.4140625  8914.74609375 9259.27734375 ... 7493.5546875
  7676.58691406 8925.51269531]]","[[-110.81313     -12.659299     -3.3940895  ...  -63.57083
   -69.36822    -105.33946   ]
 [  41.135002     37.199203     27.94741    ...   57.245277
    63.63005      54.964348  ]
 [  31.473652     41.534462     51.6417     ...   -1.5968788
     4.2534037    22.661232  ]
 ...
 [ -15.179774    -13.510576     -6.0974336  ...    6.5255046
     7.0984144     2.4844773 ]
 [   2.20081      -0.80477005   -1.6876271  ...    2.552931
     1.7848856     2.834088  ]
 [   0.12721804   -3.3210025    -5.874829   ...   -1.3990837
     2.9575133     6.944314  ]]","[[1.         1.         0.86197644 ... 0.29502958 0.4091518  0.6237798 ]
 [0.6248069  0.73421293 0.55368876 ... 0.44810304 0.3630702  0.578795  ]
 [0.16006853 0.3098432  0.36886355 ... 0.12263565 0.17874993 0.58507574]
 ...
 [0.24759413 0.6397947  0.66460705 ... 0.14521036 0.19508581 0.3145071 ]
 [0.20448025 0.568213   0.5546655  ... 0.34821978 0.37366006 0.40414348]
 [0.46078396 0.65490806 0.6161891  ... 0.41176668 0.5503443  0.7390223 ]]"
../rawdata/genres/pop/pop.00033.wav,"[-0.00198364  0.06552124  0.1253357  ...  0.22796631  0.31658936
  0.3052063 ]",22050,pop,99.38401442307692,[[0.06005859 0.10205078 0.13623047 ... 0.12695312 0.08886719 0.06884766]],"[[2539.09177456 2630.60310431 2883.91537299 ... 2786.52543556
  2887.03957157 2909.84857228]]","[[5297.16796875 5577.09960938 6169.26269531 ... 6136.96289062
  6147.72949219 5900.09765625]]","[[-54.299824   -27.632792   -28.578428   ... -14.2135315   -7.6728396
  -41.13716   ]
 [ 81.22824     72.9935      63.209274   ...  69.16596     66.20085
   62.702103  ]
 [-22.271057   -21.59505    -16.844131   ... -10.1674385  -10.570723
  -11.687625  ]
 ...
 [-12.069658   -12.738192   -14.247306   ...   5.041765     0.67709357
   -1.3713098 ]
 [-17.751057   -19.898796   -10.539345   ...   4.8198996    4.2995033
    1.059701  ]
 [-21.625402   -12.579857    -2.541998   ...   7.208787     9.713465
    6.679441  ]]","[[0.728103   0.67742574 0.448123   ... 0.5605145  0.9185038  1.        ]
 [0.30349752 0.16099682 0.09232854 ... 0.30462685 0.48782825 0.67845416]
 [0.20017594 0.07169522 0.04030203 ... 0.32713425 0.2385001  0.37989572]
 ...
 [0.3051659  0.11098663 0.04389697 ... 0.2241292  0.36761877 0.47596005]
 [1.         0.613375   0.2580285  ... 0.2064699  0.29456702 0.491205  ]
 [0.67870885 1.         1.         ... 0.35909063 0.5671423  0.8011878 ]]"
../rawdata/genres/pop/pop.00034.wav,"[-0.401886   -0.44421387 -0.40725708 ... -0.3289795  -0.39907837
 -0.5903015 ]",22050,pop,95.703125,[[0.02587891 0.03662109 0.04882812 ... 0.1015625  0.07568359 0.05078125]],"[[1900.15755162 1791.17935464 1591.71261131 ... 2868.61364503
  3106.96533139 3031.9991863 ]]","[[5038.76953125 4295.87402344 3499.14550781 ... 7245.92285156
  7655.05371094 7170.55664062]]","[[ -83.69992    -92.20907   -122.80825   ...   37.59253     33.71835
   -12.696734 ]
 [ 112.029915   118.12561    120.63617   ...   84.18634     71.908585
    67.42624  ]
 [  35.27023     38.70871     36.006165  ...   35.285934    38.5197
    32.58584  ]
 ...
 [  -3.2342079   -0.3910492    4.324317  ...   -7.849389    -7.371762
   -13.250734 ]
 [  -1.3070925   -3.129817    -6.8823028 ...  -10.233433    -7.631228
    -7.0924673]
 [   3.1925955    5.003068     5.086486  ...   -2.4751375   -0.6805645
     1.3815342]]","[[0.3841012  0.03811388 0.0190055  ... 0.60135686 0.76589376 0.33308667]
 [0.3250583  0.04846515 0.03051438 ... 0.7607786  0.586785   0.25231734]
 [0.30985388 0.0468274  0.03842528 ... 0.75213104 0.51388556 0.58683044]
 ...
 [1.         1.         1.         ... 0.5271084  0.708714   0.5465812 ]
 [0.81024563 0.5729365  0.33851868 ... 1.         0.93585515 0.551109  ]
 [0.79552215 0.13621488 0.03063464 ... 0.50712794 0.6924399  0.362581  ]]"
../rawdata/genres/pop/pop.00035.wav,[0.14556885 0.09173584 0.03552246 ... 0.00228882 0.03567505 0.08633423],22050,pop,107.666015625,[[0.08251953 0.125      0.15722656 ... 0.19482422 0.12988281 0.07519531]],"[[2677.53102013 3173.85492007 3580.62714091 ... 3549.00904795
  3230.99592555 3065.56211466]]","[[5383.30078125 7105.95703125 8365.64941406 ... 7375.12207031
  6729.12597656 6686.05957031]]","[[-108.19472     -86.60032     -78.66128    ...  -73.42472
  -110.094955   -159.25507   ]
 [  76.39865      61.071915     46.343655   ...   52.072998
    62.319008     68.108894  ]
 [ -41.473686    -34.517216    -36.80597    ...  -25.920761
   -29.123833    -24.544657  ]
 ...
 [ -10.226739     -3.31882      -3.1096528  ...   -1.2561876
    -3.9797146    -4.6675816 ]
 [  -5.540046     -6.771122     -4.819496   ...   -0.36334145
     3.5269        6.7193165 ]
 [  -0.69438297   -2.0286953     2.12631    ...   -0.30593836
    -0.30137125   -0.7004699 ]]","[[0.2425563  0.16206886 0.17508167 ... 0.45834884 0.24314076 0.20759572]
 [0.44295233 0.3364353  0.2828638  ... 0.3815977  0.14542952 0.16739509]
 [0.35351324 0.15858082 0.09613923 ... 0.30412164 0.10288777 0.08026601]
 ...
 [0.6465057  0.5225216  0.4633275  ... 0.3559225  0.3726505  0.48768285]
 [0.54167366 0.5706824  0.50963074 ... 0.26285052 0.12168799 0.11568569]
 [0.79655975 0.8140211  0.7034833  ... 0.5122932  0.21203882 0.16794494]]"
../rawdata/genres/pop/pop.00036.wav,"[-0.19229126 -0.08969116  0.02322388 ... -0.16653442 -0.0585022
  0.01345825]",22050,pop,99.38401442307692,[[0.03027344 0.04296875 0.05664062 ... 0.07470703 0.05712891 0.03808594]],"[[2671.20047401 2530.01802874 2396.64031099 ... 2612.02963233
  2831.87380707 2861.96197842]]","[[7622.75390625 7428.95507812 7267.45605469 ... 7030.59082031
  7515.08789062 7299.75585938]]","[[-38.0088    -18.328358  -36.586338  ...  36.402164   47.571423
   11.206269 ]
 [ 83.651474   86.04797    89.075294  ...  85.30026    79.43498
   81.57272  ]
 [ 45.069366   42.585915   47.558723  ...  13.195658    9.876705
    5.7417936]
 ...
 [ -3.9865212  -1.4614302  -3.536109  ...   3.84786    11.133127
   17.755566 ]
 [  6.0006237   6.149266   -1.1736188 ...  -2.2468767   3.4814444
   14.918961 ]
 [  9.134598    7.844157    6.2678914 ...  -5.321167   -7.70145
   -6.06791  ]]","[[0.6484912  0.7827461  0.78871125 ... 0.21768028 0.14378121 0.16150405]
 [0.4792802  0.6919938  0.74034077 ... 0.19204804 0.14876862 0.20065656]
 [0.47127077 0.87420017 0.86628145 ... 0.26697615 0.36426276 0.65702945]
 ...
 [0.85602486 0.6647082  0.6063861  ... 0.6215388  0.47008732 0.2444095 ]
 [0.76361924 0.48476964 0.3430012  ... 0.61269486 0.43357688 0.21766736]
 [0.70301753 0.62722784 0.5711519  ... 0.32733142 0.19923076 0.18186167]]"
../rawdata/genres/pop/pop.00037.wav,"[ 0.32260132  0.28216553  0.27111816 ... -0.29141235 -0.82580566
 -0.31747437]",22050,pop,103.359375,[[0.0546875  0.08984375 0.125      ... 0.23144531 0.16796875 0.14013672]],"[[2404.66664351 2398.80316211 2533.46965495 ... 5434.52917356
  5561.69330142 5107.30986811]]","[[4780.37109375 4715.77148438 5189.50195312 ... 9776.07421875
  9883.74023438 9872.97363281]]","[[-1.8457840e+01  6.3359108e+00 -8.5359955e+00 ... -3.1317947e+01
  -2.6473017e+01 -3.7806400e+01]
 [ 9.3560501e+01  9.2259903e+01  8.2666214e+01 ... -2.9415677e+00
   1.6641880e+00  2.3487503e+01]
 [-2.3777653e+01 -2.7216724e+01 -2.6892025e+01 ...  5.3334007e+01
   6.1379639e+01  6.3557407e+01]
 ...
 [ 5.5761318e+00  2.3118398e+00  1.0020280e-01 ... -1.5988626e+00
  -5.0789088e-02 -9.0061176e-01]
 [ 5.8055124e+00  3.7964144e+00  2.0678332e+00 ... -1.4328711e+00
  -2.5233178e+00 -2.1590533e+00]
 [ 7.6358342e-01 -1.7400583e+00 -5.0342216e+00 ... -2.9355006e+00
   1.6512271e+00  4.0125567e-01]]","[[0.21152382 0.2300569  0.22141173 ... 0.8510927  1.         0.7259317 ]
 [0.13719827 0.13811947 0.12874278 ... 0.8886855  0.8035262  0.6074356 ]
 [0.20943065 0.23320931 0.21502341 ... 1.         0.7575741  0.67704993]
 ...
 [0.08457452 0.05335789 0.04484986 ... 0.29553938 0.617282   0.92743164]
 [0.0826434  0.0811907  0.06865618 ... 0.38227028 0.63253915 0.7620891 ]
 [0.1927235  0.18205655 0.16489007 ... 0.6588672  0.8901707  0.75942546]]"
../rawdata/genres/pop/pop.00038.wav,"[-0.26919556 -0.24667358 -0.18579102 ...  0.01272583 -0.00299072
 -0.0149231 ]",22050,pop,92.28515625,[[0.01806641 0.02734375 0.03369141 ... 0.24609375 0.18652344 0.11865234]],"[[2343.41714664 2489.81230198 3011.69183592 ... 3698.47584693
  3655.67138371 3510.61729117]]","[[6126.19628906 6815.25878906 7891.91894531 ... 7127.49023438
  7170.55664062 6858.32519531]]","[[-116.10096    -127.0591     -186.0361     ...  -85.44368
   -88.99093    -120.091896  ]
 [  91.86386      78.735794     42.194553   ...   41.611748
    42.494164     46.26748   ]
 [  28.607494     39.041626     55.04758    ...  -24.511591
   -26.35445     -25.305555  ]
 ...
 [ -12.178721    -13.917777    -11.9047985  ...   -0.58228064
     3.8443952     9.053276  ]
 [  -8.038943    -12.722313    -16.448856   ...   -1.4807389
    -1.6450033     5.3952026 ]
 [ -14.148013    -15.179543     -7.478402   ...   -1.2319901
    -3.1152134    -0.7734299 ]]","[[0.62565744 0.13007122 0.05331997 ... 0.32059103 0.28478047 0.26019442]
 [0.71469027 0.15190563 0.03274318 ... 0.5384454  0.63770586 0.6382625 ]
 [0.8484036  0.19049492 0.01860809 ... 0.22477502 0.26094192 0.3051436 ]
 ...
 [1.         1.         1.         ... 0.86446804 1.         1.        ]
 [0.9824753  0.91167897 0.84728044 ... 0.47933426 0.48768568 0.5815841 ]
 [0.7484033  0.43359897 0.35566717 ... 0.2884459  0.20809929 0.19871934]]"
